CNT-Porto Mós CNT-Porto Mós 09111019.csv,,CNT-Porto Mós,1566714406,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 00:00:00  30/08/2019,5.33,63.94,60.93,7,62.14,40,21.22,-3.94,-29.39,2,64,64,32.06,2.89,79.33,-29.00,33.71,7,14.00,16.61,29.33,40,19.00,9,0.00,1,57.28,54.67,60.50,1,65.00,21.22,0.00,21.17,1,21,23,4171,4170,13.26,105045,0,53214,28239,23,0,-4.00,7,4170,1,1,0,0,0,35.59,2.33,2.39,65.00,0,24,-4.00,24,6.11,2.28,63.94,61.99,-3.94,1,35.52,29.68,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.84,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.80,30.20,16.60,-5.60,5.10,4.90,17.50,235.00,234.90,235.50,22.80,20.80,33.10
 00:02:00  30/08/2019,5.33,63.67,60.93,7,61.77,41,21.22,-3.94,-29.39,2,62,62,32.06,2.89,79.33,-29.00,33.71,7,14.00,16.61,29.33,41,19.00,9,0.00,1,57.56,54.39,59.61,1,65.00,21.22,0.00,21.17,1,21,23,4171,4170,13.20,105045,0,53214,28239,23,0,-4.00,7,4170,1,0,0,0,0,35.49,2.33,2.39,65.00,0,24,-4.00,24,6.11,1.89,63.61,61.61,-3.94,1,35.52,29.68,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.84,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.30,30.20,17.50,-5.60,5.10,4.90,17.50,235.00,234.90,235.50,24.70,20.80,32.60
 00:04:00  30/08/2019,5.33,63.33,60.93,7,61.77,39,20.94,-3.94,-28.94,2,63,63,31.72,2.89,79.33,-29.00,33.71,7,14.33,16.61,29.33,39,19.00,9,0.00,1,57.83,54.11,58.67,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,13.47,105045,0,53214,28239,23,0,-4.00,7,4170,1,1,0,0,0,35.49,2.33,2.39,65.00,0,24,-4.00,24,6.11,1.89,63.22,61.61,-3.94,1,35.52,29.68,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.84,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.30,30.20,17.50,-5.60,5.10,4.90,17.50,235.00,234.90,235.50,24.70,20.80,32.60
 00:06:00  30/08/2019,5.33,63.33,60.89,7,61.95,38,20.94,-3.94,-28.94,2,62,62,31.72,2.89,78.83,-29.00,33.71,7,14.33,16.61,29.33,38,19.00,9,0.00,1,58.22,54.11,57.78,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,13.31,105045,0,53214,28239,23,0,-4.00,7,4170,1,1,0,0,0,35.49,2.33,2.39,65.00,0,23,-4.00,23,6.11,1.89,63.22,61.82,-3.94,1,35.52,29.68,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.84,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.30,30.20,17.50,-5.60,5.10,4.90,17.50,235.00,234.90,235.50,24.70,20.80,32.60
 00:08:00  30/08/2019,5.33,63.33,60.89,7,61.95,38,20.94,-3.94,-28.94,2,62,62,31.72,2.89,78.83,-29.00,33.71,7,14.33,16.61,29.33,38,19.00,9,0.00,1,58.22,54.11,57.78,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,13.31,105045,0,53214,28239,23,0,-4.00,7,4170,1,1,0,0,0,35.49,2.33,2.39,65.00,0,23,-4.00,23,6.11,1.89,63.22,61.82,-3.94,1,35.52,29.68,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.84,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.30,30.20,17.50,-5.60,5.10,4.90,17.50,235.00,234.90,235.50,24.70,20.80,32.60
 00:10:00  30/08/2019,5.33,63.33,60.89,7,61.95,39,20.94,-3.94,-29.22,2,62,62,32.06,2.89,78.83,-29.00,33.71,7,14.33,16.61,29.33,39,19.00,9,0.00,1,58.67,53.61,56.56,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,13.41,105045,0,53214,28239,23,0,-4.00,7,4170,1,1,0,0,0,35.49,2.33,2.39,65.00,0,23,-4.00,23,6.11,1.89,63.22,61.79,-3.94,1,35.52,29.63,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.89,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.30,30.20,17.50,-5.60,5.10,4.90,17.50,235.00,234.90,235.50,24.70,20.80,32.60
 00:12:00  30/08/2019,5.33,63.33,60.83,7,61.59,40,20.94,-3.94,-29.22,2,61,62,32.06,2.89,78.50,-29.00,33.71,7,14.33,16.61,29.33,40,19.00,9,0.00,1,59.06,53.61,54.00,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,13.37,105045,0,53214,28239,23,0,-4.00,7,4170,1,1,0,0,0,35.57,2.33,2.39,65.00,0,23,-4.00,23,6.11,1.89,63.22,61.46,-3.94,1,35.52,29.67,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.89,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.80,30.20,17.50,-5.60,5.10,4.90,17.00,235.60,235.40,235.50,23.50,21.60,34.20
 00:14:00  30/08/2019,5.33,62.94,60.83,7,61.84,39,20.94,-3.94,-28.83,2,62,62,31.67,2.89,78.50,-29.00,33.71,7,14.33,16.61,29.33,39,19.00,9,0.00,1,59.06,53.22,50.22,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,13.51,105045,0,53214,28239,23,0,-4.00,7,4170,1,0,0,0,0,35.48,2.33,2.39,65.00,0,24,-4.00,24,6.11,2.22,63.22,61.69,-3.94,1,35.52,29.97,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.89,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.50,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.80,30.20,17.50,-5.60,5.10,4.90,17.00,235.60,235.40,235.50,23.50,21.60,34.20
 00:16:00  30/08/2019,5.33,62.94,60.83,7,63.54,39,20.94,-3.56,-27.61,3,70,66,30.39,2.89,77.94,-29.00,33.71,6,14.33,16.61,29.33,39,19.00,9,0.00,1,58.39,52.94,46.67,1,65.00,20.94,0.00,21.17,1,21,23,4171,4170,14.24,105045,0,53214,28239,23,0,-4.00,6,4170,1,1,0,0,0,35.44,2.33,2.39,65.00,0,25,-4.00,25,6.11,2.50,63.22,63.35,-3.56,1,35.52,30.14,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.94,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.22,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.80,30.20,17.50,-5.60,5.10,4.90,17.00,235.60,235.40,235.50,23.50,21.60,34.20
 00:18:00  30/08/2019,5.33,64.06,60.80,7,61.89,37,20.61,-4.11,-26.67,3,83,84,29.50,2.89,76.50,-29.00,33.71,9,13.83,16.61,29.33,37,19.00,9,0.00,1,57.33,52.67,46.67,1,65.00,20.67,0.00,21.17,1,23,26,4171,4170,14.46,105045,0,53214,28239,26,0,-4.00,9,4171,1,0,0,0,0,36.14,2.83,2.39,65.00,0,25,-4.00,25,6.72,2.50,64.44,61.90,-4.06,1,35.52,29.73,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.94,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,18.11,36.20,2.22,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.20,0,0.00,20.00,1,7.80,30.20,17.50,-5.60,5.10,4.90,17.00,235.60,235.40,235.50,23.50,21.60,34.20
 00:20:00  30/08/2019,5.33,64.06,60.80,7,61.89,37,20.61,-4.11,-26.67,3,83,84,29.50,2.89,76.50,-29.00,33.71,9,13.83,16.61,29.33,37,19.00,9,0.00,1,57.33,52.67,46.67,1,65.00,20.67,0.00,21.17,1,23,26,4171,4170,14.46,105045,0,53214,28239,26,0,-4.00,9,4171,1,0,0,0,0,36.14,2.83,2.39,65.00,0,25,-4.00,25,6.72,2.50,64.44,61.90,-4.06,1,35.52,29.73,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.94,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.00,0.00,18.11,36.80,3.00,10.00,20.00,1,14.89,20.00,10.00,1,13.89,3.00,0.00,17.89,36.80,0,0.00,20.00,1,7.80,30.20,17.50,-5.60,5.10,4.90,17.00,235.60,235.40,235.50,23.50,21.60,34.20
 00:22:00  30/08/2019,5.33,64.06,60.80,7,62.95,39,21.33,-4.11,-29.17,2,77,84,31.94,2.89,73.50,-29.00,33.71,7,13.83,16.11,29.33,39,19.00,9,0.00,1,56.72,52.67,50.22,1,65.00,21.22,0.00,21.17,1,23,23,4171,4170,13.30,105046,0,53215,28240,23,0,-4.00,7,4171,1,1,0,0,0,35.34,2.22,2.39,65.00,0,26,-4.00,26,7.33,3.39,64.44,62.84,-4.06,1,35.52,29.82,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.94,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.78,0.00,18.11,36.00,2.22,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.22,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,235.50,22.80,19.80,20.30
 00:24:00  30/08/2019,5.33,64.78,60.80,7,63.40,39,21.06,-4.11,-30.00,2,73,84,32.61,2.61,76.61,-29.00,33.71,7,13.83,16.11,29.33,39,19.00,9,0.00,1,56.72,52.28,55.50,1,65.00,21.22,0.00,21.17,1,23,23,4171,4170,12.93,105046,0,53215,28240,23,0,-4.00,7,4171,1,1,0,0,0,35.48,2.22,2.39,65.00,0,25,-4.00,25,7.33,3.39,65.11,63.29,-4.06,1,35.52,29.67,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.97,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.78,0.00,18.11,36.00,2.22,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.22,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,235.50,22.80,19.80,20.30
 00:26:00  30/08/2019,5.33,65.44,60.83,7,64.08,35,20.56,-4.11,-30.00,2,68,84,32.61,2.61,79.28,-29.00,33.71,7,14.11,16.44,29.33,35,19.00,9,0.00,1,56.33,52.28,62.00,1,65.00,20.61,0.00,21.17,1,24,23,4171,4170,12.93,105046,0,53215,28240,23,0,-4.00,7,4171,1,0,0,0,0,35.48,2.22,2.39,65.00,0,25,-4.00,25,7.33,3.39,65.89,63.90,-4.06,1,35.52,29.63,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.97,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.78,0.00,18.11,36.00,2.22,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.22,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,235.50,22.80,19.80,20.30
 00:28:00  30/08/2019,5.33,67.06,60.83,7,66.18,35,20.56,-4.44,-27.39,3,69,66,30.00,2.61,80.61,-29.00,33.71,7,13.83,16.44,29.33,35,19.00,9,0.00,1,56.33,51.83,65.39,1,65.00,20.61,0.00,21.17,1,53,52,4172,4171,14.33,105050,0,53217,28241,52,0,-4.00,7,4171,1,0,0,0,0,35.72,2.50,2.39,65.00,0,23,-4.00,23,7.33,2.72,68.00,66.01,-4.44,1,35.52,29.39,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.97,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.39,0.00,18.11,36.00,2.50,10.00,20.00,1,15.72,20.00,10.00,1,13.89,2.22,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,235.50,22.80,19.80,20.30
 00:30:00  30/08/2019,5.33,67.06,60.83,7,66.18,35,20.56,-4.44,-27.39,3,69,66,30.00,2.61,80.61,-29.00,33.71,7,13.83,16.44,29.33,35,19.00,9,0.00,1,56.33,51.83,65.39,1,65.00,20.61,0.00,21.17,1,53,52,4172,4171,14.33,105050,0,53217,28241,52,0,-4.00,7,4171,1,0,0,0,0,35.72,2.50,2.39,65.00,0,23,-4.00,23,7.33,2.72,68.00,66.01,-4.44,1,35.52,29.39,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.97,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.39,0.00,18.11,36.00,2.50,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,235.50,22.80,19.80,20.30
 00:32:00  30/08/2019,5.33,66.44,60.88,7,63.39,27,20.56,-4.11,-27.06,2,81,84,30.00,2.94,78.11,-29.00,33.71,8,13.83,16.44,29.33,27,19.00,9,0.00,1,55.56,51.83,67.17,1,65.00,20.28,0.00,21.17,1,52,55,4172,4171,14.14,105051,0,53217,28241,55,0,-4.00,8,4171,1,0,0,0,0,35.85,2.50,2.39,65.00,0,23,-4.00,23,7.06,3.00,68.33,63.27,-4.17,1,35.52,29.67,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.97,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.39,0.00,18.11,36.00,2.50,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,236.30,22.80,20.80,20.30
 00:34:00  30/08/2019,5.33,64.89,60.88,7,62.08,38,21.72,-4.11,-29.17,2,78,84,32.00,2.94,76.39,-29.00,33.71,9,13.83,16.44,29.33,38,19.00,9,0.00,1,54.33,51.39,66.17,1,65.00,21.67,0.00,21.17,1,52,55,4172,4171,13.33,105051,0,53217,28241,55,0,-4.00,9,4171,1,0,0,0,0,35.66,2.50,2.39,65.00,0,24,-4.00,24,8.11,4.22,66.39,61.98,-3.89,1,35.52,29.82,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.92,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.39,0.00,18.11,36.00,2.50,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,236.30,22.80,20.80,20.30
 00:36:00  30/08/2019,5.33,64.39,60.94,7,61.59,40,21.72,-4.11,-29.67,2,75,84,32.39,2.94,78.17,-29.00,33.71,8,13.83,16.44,29.33,40,19.00,9,0.00,1,53.22,51.39,65.33,1,65.00,21.67,0.00,21.17,1,52,55,4172,4171,13.10,105051,0,53217,28241,55,0,-4.00,8,4171,1,0,0,0,0,35.52,2.50,2.39,65.00,0,24,-4.00,24,8.94,5.00,65.17,61.48,-3.89,1,35.52,29.76,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.78,30.92,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.39,0.00,18.11,36.00,2.50,10.00,20.00,1,15.39,20.00,10.00,1,13.89,2.50,0.00,17.89,36.00,0,0.00,20.00,1,4.40,30.20,13.90,-5.60,5.10,4.40,17.00,235.60,236.40,236.30,22.80,20.80,20.30
