CNT-Porto Mós CNT-Porto Mós 08291846.csv,,CNT-Porto Mós,1566462281,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 22:16:00  25/08/2019,5.33,67.22,60.59,7,56.92,47,20.56,-5.94,-27.56,2,75,66,29.56,1.83,70.33,-29.00,32.56,11,9.17,13.39,27.94,47,18.78,9,0.00,1,65.22,59.44,74.78,1,65.00,20.50,0.00,20.94,1,11,13,3997,3996,14.05,101775,0,51520,27366,13,0,-8.00,26,3996,1,0,0,0,0,37.25,4.11,2.39,65.00,0,45,-8.00,29,14.33,8.44,67.00,57.02,-6.06,1,35.52,28.14,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.01,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,17.78,15.72,0.00,19.89,37.90,4.22,10.00,20.00,1,15.61,5.61,2.60,12,14.39,4.28,43.50,20.00,38.10,1,0.00,20.00,2,4.30,30.20,14.20,-5.40,4.90,4.70,15.80,232.90,234.20,234.20,22.10,21.60,21.80
 22:18:00  25/08/2019,5.33,70.44,60.52,7,65.71,55,21.33,-10.44,-28.11,2,79,66,30.44,2.33,69.28,-29.00,32.56,31,9.83,11.06,27.94,55,18.78,9,0.00,1,64.94,59.44,73.50,1,65.00,21.50,0.00,20.94,1,22,19,3997,3996,13.87,101778,0,51522,27367,19,0,-8.00,22,3996,1,0,0,0,0,34.65,1.50,2.39,65.00,0,32,-8.00,50,17.67,7.39,68.17,66.36,-10.22,1,35.52,24.65,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.01,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,17.78,18.11,0.00,19.89,35.30,1.50,10.00,20.00,1,12.28,5.61,2.60,12,15.00,2.22,47.80,14.61,36.00,1,0.00,20.00,2,4.30,30.20,14.20,-5.40,4.90,4.70,15.80,232.90,234.20,234.20,22.10,21.60,21.80
 22:20:00  25/08/2019,5.33,71.67,60.45,7,63.02,44,20.00,-7.22,-28.83,2,78,66,30.44,1.78,68.22,-29.00,32.56,31,9.22,10.17,27.94,44,18.78,9,0.00,1,64.94,59.44,73.00,1,65.00,20.00,0.00,20.67,1,23,26,3997,3996,13.53,101779,0,51522,27367,26,0,-8.00,14,3997,1,0,0,0,0,33.95,0.94,2.39,65.00,0,38,-8.00,29,16.94,9.83,71.78,63.61,-7.17,1,35.52,27.10,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.05,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,19.00,0.00,19.61,34.30,0.39,10.00,20.00,1,15.61,20.00,10.00,1,16.72,0.39,0.00,16.11,34.30,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,15.80,232.90,234.20,234.20,22.10,21.60,21.80
 22:22:00  25/08/2019,5.33,71.67,60.45,7,63.02,44,20.00,-7.22,-28.83,2,78,66,30.44,1.78,68.22,-29.00,32.56,31,9.22,10.17,27.94,44,18.78,9,0.00,1,64.94,59.44,73.00,1,65.00,20.00,0.00,20.67,1,23,26,3997,3996,13.53,101779,0,51522,27367,26,0,-8.00,14,3997,1,0,0,0,0,33.95,0.94,2.39,65.00,0,38,-8.00,29,16.94,9.83,71.78,63.61,-7.17,1,35.52,27.10,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.05,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,19.00,0.00,19.61,34.30,0.39,10.00,20.00,1,15.61,20.00,10.00,1,16.72,0.39,0.00,16.11,34.30,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,20.40,21.10
 22:24:00  25/08/2019,5.33,72.44,60.40,7,59.61,51,21.11,-6.61,-29.28,2,77,66,30.44,1.06,70.11,-29.00,32.56,6,11.72,11.50,27.94,51,18.78,9,0.00,1,64.94,59.44,72.39,1,65.00,21.00,0.00,20.67,1,13,13,3997,3996,13.37,101781,0,51523,27368,13,0,-8.00,0,3997,1,0,0,0,0,32.95,-0.28,2.39,65.00,0,44,-8.00,29,16.50,9.83,72.78,59.41,-6.67,1,35.52,27.59,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.09,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,19.72,0.00,19.61,33.50,-0.28,10.00,20.00,1,17.11,20.00,10.00,1,16.72,-0.28,0.00,16.78,33.50,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,20.40,21.10
 22:26:00  25/08/2019,5.33,74.44,60.40,7,64.79,59,21.11,-7.33,-29.28,2,75,66,29.78,0.28,71.39,-29.00,32.56,6,13.28,12.89,27.94,59,18.78,9,0.00,1,64.33,59.44,71.94,1,65.00,21.44,0.00,20.67,1,22,19,3997,3996,13.16,101782,0,51524,27368,19,0,-8.00,0,3997,1,0,0,0,0,32.95,-0.28,2.39,65.00,0,46,-8.00,29,16.00,8.61,74.44,64.54,-7.28,1,35.52,27.03,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.13,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,19.72,0.00,19.28,33.50,-0.28,10.00,20.00,1,17.11,20.00,10.00,1,16.72,-0.28,0.00,16.78,33.50,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,20.40,21.10
 22:28:00  25/08/2019,5.33,76.67,60.35,7,62.99,34,18.94,-7.33,-29.28,2,74,66,29.78,0.28,71.00,-29.00,32.56,6,13.28,14.33,27.94,34,18.50,9,0.00,1,64.33,59.44,72.56,1,65.00,19.00,0.00,20.67,1,21,23,3997,3996,13.31,101783,0,51524,27368,23,0,-8.00,0,3997,1,0,0,0,0,34.24,1.00,2.39,65.00,0,47,-8.00,29,14.83,7.28,77.50,62.80,-7.28,1,35.52,26.94,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.10,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,18.39,0.00,19.28,34.80,0.89,10.00,20.00,1,16.00,20.00,10.00,1,16.72,0.89,0.00,16.78,34.80,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,20.40,21.10
 22:30:00  25/08/2019,5.33,76.22,60.35,7,62.56,32,19.72,-6.89,-28.83,2,75,66,29.78,0.94,70.50,-29.00,32.56,6,13.56,15.17,27.94,32,18.50,9,0.00,1,64.33,59.44,73.56,1,65.00,19.61,0.00,20.67,1,21,23,3997,3996,13.50,101783,0,51524,27368,23,0,-8.00,0,3997,1,0,0,0,0,34.76,1.56,2.39,65.00,0,50,-8.00,29,14.56,7.72,77.00,62.37,-6.89,1,35.52,27.41,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.03,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,17.72,0.00,19.28,35.30,1.50,10.00,20.00,1,15.39,20.00,10.00,1,16.72,1.50,0.00,16.78,35.30,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,20.40,21.10
 22:32:00  25/08/2019,5.33,76.22,60.35,7,62.56,32,19.72,-6.89,-28.83,2,75,66,29.78,0.94,70.50,-29.00,32.56,6,13.56,15.17,27.94,32,18.50,9,0.00,1,64.33,59.44,73.56,1,65.00,19.61,0.00,20.67,1,21,23,3997,3996,13.50,101783,0,51524,27368,23,0,-8.00,0,3997,1,0,0,0,0,34.76,1.56,2.39,65.00,0,50,-8.00,29,14.56,7.72,77.00,62.37,-6.89,1,35.52,27.41,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,31.03,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,17.72,0.00,19.28,35.30,1.50,10.00,20.00,1,15.39,20.00,10.00,1,16.72,1.50,0.00,16.78,35.30,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,19.80,20.20
 22:34:00  25/08/2019,5.33,76.22,60.43,7,69.57,39,20.94,-9.44,-28.83,2,76,66,30.06,1.39,70.50,-29.00,32.56,6,14.44,15.72,27.94,39,18.78,9,0.00,1,64.89,59.44,73.06,1,65.00,20.83,0.00,20.67,1,47,45,3997,3997,13.54,101786,0,51526,27369,45,0,-8.00,0,3997,1,0,0,0,0,34.40,1.28,2.39,65.00,0,41,-8.00,50,17.72,8.56,76.06,69.37,-9.06,1,35.52,25.41,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,30.94,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,18.00,0.00,19.28,35.30,1.22,10.00,20.00,1,15.78,20.00,10.00,1,16.72,1.22,0.00,17.11,35.30,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,19.80,20.20
 22:36:00  25/08/2019,5.33,81.56,60.52,7,61.48,29,19.83,-6.94,-29.28,2,74,66,30.94,1.67,67.61,-29.00,32.56,6,14.44,16.39,27.94,29,18.78,9,0.00,1,65.56,59.72,76.72,1,65.00,19.83,0.00,20.67,1,52,55,3998,3997,13.28,101790,0,51527,27369,55,0,-8.00,0,3997,1,0,0,0,0,35.19,2.00,2.39,65.00,0,39,-8.00,29,16.44,9.61,83.11,61.34,-7.11,1,35.52,27.36,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.67,30.89,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,17.22,0.00,19.28,35.30,1.89,10.00,20.00,1,15.00,20.00,10.00,1,16.72,2.00,0.00,17.11,35.80,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,19.80,20.20
 22:38:00  25/08/2019,5.33,77.33,60.58,7,63.93,39,21.44,-8.11,-29.67,2,72,66,31.67,2.00,70.28,-29.00,32.56,6,14.44,16.72,27.94,39,18.78,9,0.00,1,62.94,59.72,78.33,1,65.00,21.33,0.00,20.67,1,53,52,3998,3997,13.10,101790,0,51527,27369,52,0,-8.00,0,3997,1,0,0,0,0,35.19,2.00,2.39,65.00,0,44,-8.00,50,17.72,9.61,78.11,63.85,-7.83,1,35.52,26.42,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.84,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,17.22,0.00,19.28,35.80,1.89,10.00,20.00,1,15.00,20.00,10.00,1,16.72,2.00,0.00,17.11,35.80,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,19.80,20.20
 22:40:00  25/08/2019,5.33,81.39,60.58,7,63.97,38,20.67,-10.17,-29.94,2,69,66,32.06,2.00,69.50,-29.00,32.56,6,14.44,17.11,27.94,38,18.78,9,0.00,1,60.61,59.72,78.33,1,65.00,20.78,0.00,20.67,1,61,61,3998,3997,13.05,101792,0,51528,27369,61,0,-8.00,1,3997,1,0,0,0,0,35.67,2.44,2.39,65.00,0,32,-8.00,50,15.06,4.78,81.83,63.97,-10.00,1,35.52,24.86,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.79,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.61,0.00,19.28,35.80,2.50,10.00,20.00,1,14.72,20.00,10.00,1,16.72,2.50,0.00,17.11,36.30,0,0.00,20.00,1,4.30,30.20,14.20,-5.40,4.90,4.70,14.20,233.40,234.90,234.80,24.60,19.80,20.20
 22:42:00  25/08/2019,5.33,78.50,60.61,7,59.35,39,21.11,-7.00,-29.94,2,65,65,32.50,2.50,69.50,-29.00,32.56,6,14.44,17.11,27.94,39,18.78,9,0.00,1,58.39,59.72,79.89,1,65.00,20.78,0.00,20.67,1,50,52,3998,3997,12.90,101793,0,51528,27369,52,0,-8.00,2,3997,1,0,0,0,0,35.67,2.44,2.39,65.00,0,39,-8.00,29,13.17,6.28,79.61,59.22,-7.00,1,35.52,27.32,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.79,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.61,0.00,19.28,35.80,2.50,10.00,20.00,1,14.72,20.00,10.00,1,16.72,2.50,0.00,17.39,36.30,0,0.00,20.00,1,4.30,30.20,17.10,-5.40,4.90,7.70,14.20,234.70,236.00,234.80,23.70,33.20,19.30
 22:44:00  25/08/2019,5.33,78.50,60.61,7,59.35,39,21.11,-7.00,-29.94,2,65,65,32.50,2.50,69.50,-29.00,32.56,6,14.44,17.11,27.94,39,18.78,9,0.00,1,58.39,59.72,79.89,1,65.00,20.78,0.00,20.67,1,50,52,3998,3997,12.90,101793,0,51528,27369,52,0,-8.00,2,3997,1,0,0,0,0,35.67,2.44,2.39,65.00,0,39,-8.00,29,13.17,6.28,79.61,59.22,-7.00,1,35.52,27.32,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.79,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.61,0.00,19.28,35.80,2.50,10.00,20.00,1,14.72,20.00,10.00,1,16.72,2.50,0.00,17.39,36.30,0,0.00,20.00,1,4.30,30.20,17.10,-5.40,4.90,7.70,14.20,234.70,236.00,234.80,23.70,33.20,19.30
 22:46:00  25/08/2019,5.33,73.17,60.61,7,59.60,45,21.50,-7.44,-29.56,2,64,64,32.50,2.50,71.61,-29.00,32.56,6,14.44,17.11,27.94,45,18.78,9,0.00,1,57.78,59.72,78.83,1,65.00,21.50,0.00,20.67,1,31,29,3998,3997,13.19,101797,0,51530,27370,29,0,-8.00,1,3997,1,0,0,0,0,35.35,2.44,2.39,65.00,0,46,-8.00,50,14.56,7.89,73.22,59.61,-6.72,1,35.52,26.95,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.74,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.89,0.00,19.28,35.80,2.22,10.00,20.00,1,15.28,20.00,10.00,1,16.72,2.11,0.00,17.39,36.30,0,0.00,20.00,1,4.30,30.20,17.10,-5.40,4.90,7.70,14.20,234.70,236.00,234.80,23.70,33.20,19.30
 22:48:00  25/08/2019,5.33,77.67,60.67,7,61.85,49,21.50,-10.11,-29.56,2,63,63,31.94,2.50,70.17,-29.00,32.56,6,15.11,17.11,27.94,49,18.78,9,0.00,1,62.00,59.72,77.83,1,65.00,21.50,0.00,20.67,1,34,32,3998,3997,13.19,101797,0,51531,27370,32,0,-8.00,0,3997,1,0,0,0,0,35.18,2.00,2.39,65.00,0,31,-8.00,50,16.83,6.78,77.00,61.86,-10.11,1,35.52,24.90,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.74,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.89,0.00,19.28,35.80,2.22,10.00,20.00,1,15.28,20.00,10.00,1,16.72,2.11,0.00,17.39,35.80,0,0.00,20.00,1,4.30,30.20,17.10,-5.40,4.90,7.70,14.20,234.70,236.00,234.80,23.70,33.20,19.30
 22:50:00  25/08/2019,5.33,77.67,60.71,7,59.60,44,20.72,-5.61,-28.94,2,64,64,31.33,2.50,69.44,-29.00,32.56,6,15.56,17.44,27.94,44,18.78,9,0.00,1,70.28,59.72,73.22,1,65.00,20.67,0.00,20.67,1,23,26,3998,3997,13.57,101798,0,51531,27370,26,0,-8.00,0,3997,1,0,0,0,0,35.05,2.00,2.39,65.00,0,48,-8.00,29,14.83,9.22,77.83,59.46,-5.67,1,35.52,28.43,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.74,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.89,0.00,19.28,35.80,1.89,10.00,20.00,1,15.72,20.00,10.00,1,16.72,2.11,0.00,17.72,35.80,0,0.00,20.00,1,4.30,30.20,17.10,-5.40,4.90,7.70,14.20,234.70,236.00,234.80,23.70,33.20,19.30
 22:52:00  25/08/2019,5.33,77.39,60.71,7,60.93,42,20.39,-9.28,-26.89,3,77,66,29.33,2.50,68.61,-29.00,32.56,6,13.94,17.17,27.94,42,18.78,9,0.00,1,72.33,59.72,68.17,1,65.00,20.39,0.00,20.67,1,24,23,3998,3997,14.50,101800,0,51533,27372,23,0,-8.00,4,3998,1,0,0,0,0,36.34,3.33,2.39,65.00,0,38,-8.00,50,14.17,4.72,77.83,60.93,-9.22,1,35.52,25.51,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.94,30.74,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,3,1,0,20.00,0,0,0.00,17.78,16.00,0.00,19.28,36.80,3.11,10.00,20.00,1,14.72,20.00,10.00,1,16.72,3.00,0.00,17.72,36.80,0,0.00,20.00,1,4.30,30.20,14.10,-5.40,4.90,4.60,17.20,234.10,235.30,234.80,23.70,20.40,20.30
